classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
99457175,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:27 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:25.701Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:27.538Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684034"":{""retired"":null,""Filename"":""figs_vp03_vc_01___35782020006663.png""}}",20684034
99457180,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:29 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:27.552Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:29.535Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684049"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000372000002453.png""}}",20684049
99457186,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:31 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:29.549Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:31.874Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684061"":{""retired"":null,""Filename"":""figs_vp03_vc_01___34782090010460.png""}}",20684061
99457202,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:37 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:31.888Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:37.567Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Periodic""}]","{""20684074"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1001012050010437.png""}}",20684074
99457206,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:39 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:37.590Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:39.123Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684026"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000372000005214.png""}}",20684026
99457207,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:40 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:39.138Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:40.710Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684037"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000032070003789.png""}}",20684037
99457210,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:42 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:40.726Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:42.315Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684042"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132090004259.png""}}",20684042
99457215,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:44 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:42.335Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:43.982Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684054"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132080005785.png""}}",20684054
99457219,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:45 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:43.999Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:45.463Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684055"":{""retired"":null,""Filename"":""figs_vp03_vc_01___35782020005983.png""}}",20684055
99457226,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:47 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:45.478Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:46.907Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684065"":{""retired"":null,""Filename"":""figs_vp03_vc_01___34782080006044.png""}}",20684065
99457245,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:56 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:46.921Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:56.087Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684066"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1010032090000370.png""}}",20684066
99457254,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:03:58 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:56.100Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:03:58.491Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684070"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1010032020000841.png""}}",20684070
99457261,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:00 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:03:58.504Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:00.303Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20683990"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132080006133.png""}}",20683990
99457266,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:03 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:04:00.316Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:03.375Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684000"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000262000003083.png""}}",20684000
99457273,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:04 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:04:03.388Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:04.798Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684011"":{""retired"":null,""Filename"":""figs_vp03_vc_01___34782080010473.png""}}",20684011
99457276,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:06 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:04:04.814Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:06.495Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684040"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132100005615.png""}}",20684040
99457279,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:08 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:04:06.510Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:07.906Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684064"":{""retired"":null,""Filename"":""figs_vp03_vc_01___34782080010939.png""}}",20684064
99457283,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:09 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:04:07.923Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:09.370Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684073"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132100005870.png""}}",20684073
99457286,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:10 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:04:09.384Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:10.747Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684075"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110004638.png""}}",20684075
99457293,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:12 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:04:10.761Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:12.406Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684079"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132050006596.png""}}",20684079
99457296,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:14 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:04:12.420Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:14.391Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684015"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110001160.png""}}",20684015
99457305,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:16 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:04:14.406Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:16.390Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684017"":{""retired"":null,""Filename"":""figs_vp03_vc_01___34782080010027.png""}}",20684017
99457308,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:04:17 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:04:16.405Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:04:17.891Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684021"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110002262.png""}}",20684021
